number,debate_id,title,side_label,side,speaker,move_id,move_kind,importance,logicalCoherence,evidenceWarrant,responsiveness,relevanceBurden,precisionClarity,calibrationCharity,move_score,evidence_band,ledger_type
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,theist,pro,Josh Rasmussen,pro-contingency-generates-explanatory-demand,reply,3,71,67,73,87,75,80,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,non_theist,con,Scott Clifton,con-supremacy-necessity-circularity,reply,3,88,82,98,87,95,94,90,stronger support,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,theist,pro,Josh Rasmussen,pro-principle-explanation-outside-totality,reply,3,80,72,69,87,85,68,77,material warrant or verification step compressed,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,theist,pro,Josh Rasmussen,pro-brute-contingency-worse-than-necessity,reply,3,79,74,73,87,95,79,80,material warrant or verification step compressed,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,non_theist,con,Scott Clifton,con-independence-with-modal-contingency,reply,3,84,76,73,87,95,92,83,material warrant or verification step compressed,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,theist,pro,Josh Rasmussen,pro-logic-within-foundational-reality,reply,2,72,67,55,86,75,85,71,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,non_theist,con,Scott Clifton,con-logic-language-not-ontology,reply,2,84,77,98,87,95,93,88,material warrant or verification step compressed,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,non_theist,con,Scott Clifton,con-abstract-concrete-necessity-gap,reply,3,88,82,98,87,95,94,90,stronger support,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,theist,pro,Josh Rasmussen,pro-conceivability-hidden-contradiction,reply,2,82,77,72,69,95,93,79,material warrant or verification step compressed,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,non_theist,con,Scott Clifton,con-bruteness-does-not-entail-necessity,reply,3,86,80,73,87,95,93,84,stronger support,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,theist,pro,Josh Rasmussen,pro-bruteness-compatible-with-necessity,reply,2,83,74,70,86,95,82,80,material warrant or verification step compressed,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,non_theist,con,Scott Clifton,con-brute-parity-universe-and-god,reply,3,85,78,98,100,95,94,90,material warrant or verification step compressed,v4-closed-findings-adapter
75,rasmussen-clifton-contingency-argument-2019,Josh Rasmussen vs Scott Clifton: Is the Contingency Argument Persuasive?,theist,pro,Josh Rasmussen,pro-robust-foundational-nature,reply,3,80,76,73,99,75,91,81,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-unexpected-applicability-datum,constructive,3,78,71,88,87,75,75,79,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-practical-origins-of-complex-mathematics,reply,2,78,69,73,68,75,82,74,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-apriori-mathematical-fruitfulness,reply,2,87,78,98,69,75,82,83,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-causal-disconnection-across-ontologies,reply,2,71,64,55,86,75,68,69,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-unknown-true-laws-objection,reply,3,86,78,73,87,95,87,83,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-tested-accuracy-without-final-laws,reply,3,90,78,98,87,95,83,89,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-false-theory-accurate-prediction,reply,3,90,86,99,87,95,93,91,stronger support,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-range-limited-approximate-truth,reply,3,87,81,98,87,95,91,89,stronger support,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-intentional-divine-mathematical-structure,constructive,3,84,68,91,100,95,79,85,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-noninstantiable-mathematical-resources,reply,3,77,69,97,99,95,73,84,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-noninstantiation-relation-problem,reply,3,91,86,99,87,95,94,92,stronger support,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-failed-predictions-selection-effect,reply,3,84,78,98,87,75,89,86,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-failures-do-not-explain-precision,reply,3,80,72,73,87,95,71,79,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-naturalistic-modal-applicability,reply,3,82,66,74,100,95,79,81,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-chaotic-or-absent-world-possibility,reply,3,82,70,98,87,95,89,86,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-total-theory-scope-and-economy,reply,2,85,67,98,69,95,80,82,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-divine-choice-necessity-dilemma,reply,3,85,76,99,87,95,80,87,material warrant or verification step compressed,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-free-choice-explanatory-depth,reply,3,70,57,97,87,75,72,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,theist,pro,William Lane Craig,pro-necessity-restates-explanandum,reply,3,69,66,73,87,85,61,73,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
76,craig-oppy-mathematics-theism-2020,William Lane Craig vs Graham Oppy: Does Math Point to God?,non_theist,con,Graham Oppy,con-denial-of-brute-contingency,reply,3,80,62,72,99,95,71,78,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,theist,pro,Ed Feser,pro-detailed-argument-scrutiny,constructive,2,88,80,84,69,95,93,84,stronger support,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-argument-reveals-unnoticed-consequences,constructive,3,85,74,89,87,95,68,83,material warrant or verification step compressed,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-global-theoretical-virtue-comparison,reply,3,80,75,95,87,85,85,84,material warrant or verification step compressed,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,theist,pro,Ed Feser,pro-audience-relative-rational-force,reply,3,90,84,98,87,95,94,91,stronger support,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,theist,pro,Ed Feser,pro-value-of-formal-reconstruction,reply,2,93,85,99,87,95,95,92,stronger support,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-strongest-naturalist-audience-standard,reply,2,75,68,96,69,75,72,77,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-disputed-claims-before-formal-properties,constructive,2,84,76,84,87,95,81,84,material warrant or verification step compressed,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,theist,pro,Ed Feser,pro-persistence-restates-actuality,reply,3,69,61,96,69,95,62,75,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,theist,pro,Ed Feser,pro-precise-actuality-principle,reply,3,93,80,99,87,95,95,91,stronger support,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-universe-potential-without-actualizer,reply,3,67,57,98,87,95,61,76,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-persistence-by-nonintervention,reply,3,78,71,99,87,95,74,83,material warrant or verification step compressed,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,theist,pro,Ed Feser,pro-contemporaneous-structural-ground,reply,3,82,79,99,87,95,81,87,material warrant or verification step compressed,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-coordinated-microstructural-persistence,reply,3,73,71,97,87,95,70,81,material warrant or verification step compressed,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,theist,pro,Ed Feser,pro-redness-microstructure-dependence,reply,3,88,83,99,87,95,88,90,stronger support,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-joint-realization-of-property-potentials,reply,3,74,66,97,87,85,76,80,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-ultimate-physical-constitutional-bottom,reply,3,74,58,97,87,95,81,80,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,theist,pro,Ed Feser,pro-purely-actual-divine-terminus,reply,3,80,70,98,100,95,82,86,material warrant or verification step compressed,v4-closed-findings-adapter
77,feser-oppy-arguments-for-god-2020,Ed Feser vs Graham Oppy: Are There Any Good Arguments for God?,non_theist,con,Graham Oppy,con-physical-simples-or-quantum-field,reply,3,71,60,97,99,95,79,81,assertion/anecdote/authority/speculation carries substantial weight,v4-closed-findings-adapter
78,albrecht-oppy-resurrection-ancient-christianity-2023,William Albrecht vs Graham Oppy: Resurrection and Ancient Christianity,theist,pro,William Albrecht,pro-paul-early-bodily-resurrection,constructive,3,83,76,82,87,95,85,83,material warrant or verification step compressed,v4-closed-findings-adapter
78,albrecht-oppy-resurrection-ancient-christianity-2023,William Albrecht vs Graham Oppy: Resurrection and Ancient Christianity,non_theist,con,Graham Oppy,con-pauline-vision-underdetermination,reply,3,87,74,99,87,95,90,88,material warrant or verification step compressed,v4-closed-findings-adapter
78,albrecht-oppy-resurrection-ancient-christianity-2023,William Albrecht vs Graham Oppy: Resurrection and Ancient Christianity,theist,pro,William Albrecht,pro-paul-transformed-tangible-body,reply,3,80,71,98,87,75,70,81,material warrant or verification step compressed,v4-closed-findings-adapter
78,albrecht-oppy-resurrection-ancient-christianity-2023,William Albrecht vs Graham Oppy: Resurrection and Ancient Christianity,non_theist,con,Graham Oppy,con-pauline-secondhand-witness-reports,reply,3,86,78,98,87,95,91,88,material warrant or verification step compressed,v4-closed-findings-adapter
78,albrecht-oppy-resurrection-ancient-christianity-2023,William Albrecht vs Graham Oppy: Resurrection and Ancient Christianity,non_theist,con,Graham Oppy,con-unavailable-source-copying-uncertainty,reply,2,83,74,55,87,75,85,76,material warrant or verification step compressed,v4-closed-findings-adapter
78,albrecht-oppy-resurrection-ancient-christianity-2023,William Albrecht vs Graham Oppy: Resurrection and Ancient Christianity,non_theist,con,Graham Oppy,con-gospel-compositional-delay-and-sources,reply,3,88,79,56,87,95,92,81,material warrant or verification step compressed,v4-closed-findings-adapter
